rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/std,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/loss,train/clip_range
-112.93993102,47104,262.43,857,23,54,621.2373824119568,0.9295363426208496,220,0.0003,0.079248046875,0.0077704657,-2.684451361000538,-0.007338479981990531,-0.04953420162200928,260.72015380859375,0.2
-110.83472551999999,49152,275.85,845,24,58,189.01286226511002,0.9277770519256592,230,0.0003,0.075537109375,0.0059236363,-2.6877866573631763,-0.004760228304803604,0.0225716233253479,31.16469955444336,0.2
-109.18061651,51200,288.26,826,25,61,162.27485620975494,0.9152771830558777,240,0.0003,0.04013671875,0.0065382714,-2.6786520749330522,-0.004020127147668973,0.014214098453521729,34.14488983154297,0.2
-106.87405931,53248,309.65,817,26,65,174.6703252851963,0.8994477391242981,250,0.0003,0.118701171875,0.00940603,-2.6406387984752655,-0.008254175051115453,0.056564390659332275,85.74291229248047,0.2
-101.67460508,55296,320.57,794,27,69,292.95148769617083,0.9023264050483704,260,0.0003,0.11142578125,0.006902318,-2.6286709628999234,-0.005672261761355912,0.0027704238891601562,141.37771606445312,0.2
-103.15271884999999,57344,338.74,771,28,74,112.50286527872086,0.8957629203796387,270,0.0003,0.04248046875,0.0071295593,-2.6268437393009663,-0.0065095803038275335,0.03142726421356201,43.48894500732422,0.2
-100.70346337999997,59392,350.42,750,29,79,155.52835693955421,0.8884971141815186,280,0.0003,0.0626953125,0.0056267437,-2.6072393894195556,-0.007283301080678939,0.0474625825881958,199.37059020996094,0.2
-101.25919153,61440,363.09,745,30,82,133.30662357211114,0.8803142309188843,290,0.0003,0.06025390625,0.007108333,-2.5891922920942307,-0.005201384028623579,0.1436784267425537,427.7110290527344,0.2
-98.62001480999999,63488,378.83,727,31,87,172.15745735764503,0.8759898543357849,300,0.0003,0.0546875,0.0049159136,-2.575257375091314,-0.004223446491232607,0.10089588165283203,27.466880798339844,0.2
-96.03757353,65536,396.99,726,32,90,86.64640027880668,0.8763421773910522,310,0.0003,0.0423828125,0.005603472,-2.5729842118918897,-0.002346782328095287,0.3230265974998474,30.242412567138672,0.2
-94.30692338000003,67584,413.6,720,33,93,162.1417027592659,0.8814996480941772,320,0.0003,0.043603515625,0.003363166,-2.577184323221445,-0.0008199326541216579,0.03372436761856079,28.77398109436035,0.2
-93.15705996000001,69632,427.95,713,34,97,195.29606511592866,0.8832836151123047,330,0.0003,0.03125,0.005351465,-2.582358571887016,-0.004769751853746129,0.24108439683914185,81.68606567382812,0.2
-90.36971232999998,71680,446.4,705,35,101,179.2398032605648,0.8872973918914795,340,0.0003,0.031396484375,0.004810556,-2.590219421684742,-0.003988898958778009,0.3511895537376404,25.160179138183594,0.2
-90.34283966999998,73728,460.98,694,36,106,118.95124691724777,0.8884044289588928,350,0.0003,0.08427734375,0.006050612,-2.595738933235407,-0.006846862212114502,0.5273570120334625,80.64900970458984,0.2
-86.51143768999998,75776,479.62,676,37,112,149.4819299995899,0.8828575611114502,360,0.0003,0.070361328125,0.009121318,-2.591529344767332,-0.005266341792594176,0.536319762468338,252.29458618164062,0.2
-84.37541750999999,77824,491.67,669,38,116,98.53984228670598,0.8834255933761597,370,0.0003,0.08251953125,0.006635445,-2.5864857219159605,-0.00571328268997604,0.5180293917655945,46.508541107177734,0.2
-83.37030208,79872,504.48,661,39,120,117.51585785448552,0.8826595544815063,380,0.0003,0.06328125,0.0091404375,-2.5870084539055824,-0.004528495194244897,0.624369353055954,16.851354598999023,0.2
-79.82092934,81920,521.34,652,40,125,75.15416759699583,0.8719910383224487,390,0.0003,0.0267578125,0.0043932092,-2.5755716025829316,-0.0024160242530342655,0.7352190911769867,5.488574981689453,0.2
-78.34472555,83968,541.75,646,41,129,38.9229019343853,0.8789985775947571,400,0.0003,0.081298828125,0.010527428,-2.568023480474949,-0.004843333840835839,0.8147541880607605,2.9992241859436035,0.2
-75.17552717,86016,552.61,639,42,134,84.96133450865746,0.8797613382339478,410,0.0003,0.087548828125,0.007261105,-2.5784023091197015,-0.007158968415751588,0.6280551254749298,75.98487854003906,0.2
-73.08402987000001,88064,556.93,636,43,138,141.65177679359914,0.8741794228553772,420,0.0003,0.04873046875,0.0063162325,-2.5717352852225304,-0.003656455847522011,0.5644849240779877,82.43689727783203,0.2
-69.96835888000001,90112,576.1,633,44,142,94.41940462291241,0.8652676343917847,430,0.0003,0.071044921875,0.005760081,-2.5565400563180445,-0.003518030645500403,0.6624552309513092,48.071136474609375,0.2
-67.49370721,92160,593.33,629,45,146,105.52768640518188,0.8643529415130615,440,0.0003,0.047216796875,0.0047685537,-2.544041357934475,-0.001780720122042112,0.6158830225467682,50.66523361206055,0.2
-66.91795641,94208,601.79,624,46,150,47.737084177136424,0.8592054843902588,450,0.0003,0.07451171875,0.008379511,-2.53319041505456,-0.003257589536951855,0.7677431702613831,11.554037094116211,0.2
-66.25542002,96256,615.08,619,47,155,38.93250930011273,0.8503385782241821,460,0.0003,0.076904296875,0.007132966,-2.514941845089197,-0.0027951478248724017,0.7893911451101303,12.635895729064941,0.2
-63.83895818,98304,629.8,612,48,160,66.096301689744,0.8476065397262573,470,0.0003,0.048486328125,0.0051929113,-2.502674412727356,-0.0025728722852363718,0.7242347300052643,248.62220764160156,0.2
-63.01239001999999,100352,641.19,608,49,164,84.82872955873609,0.8518978357315063,480,0.0003,0.076806640625,0.006459329,-2.5045665718615053,-0.005599360015185084,0.5916933417320251,4.134953022003174,0.2
-57.35138331,102400,657.63,600,50,170,145.56334329247474,0.8518307209014893,490,0.0003,0.026611328125,0.0041492204,-2.5090711534023287,-0.00313217582370271,0.5145948231220245,44.677860260009766,0.2
-52.29121449,104448,671.37,600,51,173,51.4880928657949,0.8436295390129089,500,0.0003,0.08740234375,0.0071138376,-2.500437493622303,-0.005061910937001812,0.7262060344219208,8.662985801696777,0.2
-54.14169245,106496,675.07,598,52,177,245.5435389816761,0.8446058034896851,510,0.0003,0.030859375,0.005290591,-2.4902762874960898,-0.0031374587291793433,0.35689735412597656,48.900962829589844,0.2
-50.93799509,108544,690.86,593,53,182,68.57063898816705,0.8473998308181763,520,0.0003,0.09306640625,0.011285234,-2.4963909946382046,-0.00767931090813363,0.6997247636318207,2.898533821105957,0.2
-52.62046345000002,110592,697.97,586,54,188,31.410719567537306,0.8412511944770813,530,0.0003,0.066162109375,0.0073140836,-2.4875826492905615,-0.005559221678413451,0.855093240737915,3.98415207862854,0.2
-49.25136391000001,112640,711.68,585,55,192,104.37936786860227,0.8436456918716431,540,0.0003,0.05966796875,0.006895708,-2.4824657529592513,-0.0030134460423141716,0.6076650619506836,3.062070369720459,0.2
-48.691931950000004,114688,714.07,583,56,196,31.973188472911716,0.8383755683898926,550,0.0003,0.079931640625,0.005614695,-2.482998810708523,-0.004206756861094618,0.8496575504541397,158.76296997070312,0.2
-45.41337091,116736,727.55,577,57,202,140.97247474193574,0.8396642804145813,560,0.0003,0.07431640625,0.006051126,-2.4757554054260256,-0.003020413876947714,0.6048931181430817,22.096946716308594,0.2
-41.281916839999994,118784,737.18,573,58,207,43.0136638622731,0.8382669687271118,570,0.0003,0.071240234375,0.0058704317,-2.4728300265967844,-0.0009095814268221148,0.8145258724689484,1.1966853141784668,0.2
-37.444014939999995,120832,750.17,573,59,210,77.93754154592753,0.8300806283950806,580,0.0003,0.06767578125,0.0056668096,-2.4651213638484477,-0.0027784670019173063,0.6475349068641663,60.852882385253906,0.2
-39.244340519999994,122880,755.82,572,60,214,77.70311685055495,0.8261958956718445,590,0.0003,0.0607421875,0.0041610105,-2.4508537739515304,-0.0015665387501940132,0.7008368074893951,158.36888122558594,0.2
-34.534734279999995,124928,769.52,570,61,219,50.65446600243449,0.8311538696289062,600,0.0003,0.103173828125,0.010604091,-2.452143941819668,-0.0040062188440060705,0.7618015706539154,4.171779632568359,0.2
-34.28407349,126976,766.5,569,62,223,118.10000652521849,0.830704927444458,610,0.0003,0.028759765625,0.0026469445,-2.458341961354017,-0.0013716841844143347,0.6476466357707977,65.05757141113281,0.2
-30.69473588,129024,775.2,569,63,226,76.87011088877917,0.8214758634567261,620,0.0003,0.05283203125,0.0052500805,-2.448662992566824,-0.002313916563434759,0.5609208941459656,16.74576187133789,0.2
-26.620614,131072,778.09,567,64,230,86.81256091222167,0.8101885318756104,630,0.0003,0.084375,0.0059679695,-2.4258999451994896,-0.0016252894070930778,0.6460977494716644,21.019676208496094,0.2
-24.51120761,133120,789.1,565,65,235,137.7045708656311,0.8059454560279846,640,0.0003,0.02900390625,0.0048603434,-2.4062490351498127,-0.0024305194816406583,0.5816826224327087,12.895045280456543,0.2
-24.27067873,135168,780.28,564,66,239,38.210996847599745,0.796992301940918,650,0.0003,0.077001953125,0.008233177,-2.392861167341471,-0.0028945562145963775,0.8065540343523026,2.62675142288208,0.2
-23.784750689999996,137216,779.9,563,67,243,107.97932110056281,0.801602840423584,660,0.0003,0.06044921875,0.005408274,-2.385928126424551,-0.0008079187806288246,0.6936036944389343,2.2454471588134766,0.2
-18.645239230000005,139264,776.62,562,68,247,153.65683810412884,0.7984426021575928,670,0.0003,0.0587890625,0.007639342,-2.3895720183849334,-0.004104494015336968,0.5648614466190338,11.743802070617676,0.2
-19.97288966,141312,762.95,558,69,253,163.08603964149953,0.7938364744186401,680,0.0003,0.038671875,0.0052992376,-2.37966028675437,-0.004168873919843464,0.6314952671527863,136.5515594482422,0.2
-18.128759489999997,143360,762.67,558,70,256,130.22277407571673,0.8005800247192383,690,0.0003,0.08671875,0.0076059476,-2.38164944127202,-0.006591470482817385,0.6059506237506866,67.49358367919922,0.2
-15.847424969999997,145408,776.53,556,71,261,110.144313326478,0.8003964424133301,700,0.0003,0.05986328125,0.0067438977,-2.390182813256979,-0.002783631505735684,0.6849419176578522,95.9670639038086,0.2
-13.22911284,147456,782.51,551,72,267,34.91729518007487,0.7879523038864136,710,0.0003,0.085595703125,0.003359871,-2.3762617707252502,-0.0030902165504812728,0.8324448615312576,2.2688379287719727,0.2
-13.404496810000001,149504,786.94,549,73,272,31.50162505991757,0.7815021276473999,720,0.0003,0.091552734375,0.0066637755,-2.3485118456184866,-0.0025550504935381467,0.8502849042415619,4.738537788391113,0.2
-11.704161190000002,151552,786.45,551,74,274,59.56183069199324,0.7705980539321899,730,0.0003,0.073046875,0.004279542,-2.330085131525993,-0.0027405561399064028,0.821646437048912,12.884542465209961,0.2
-8.626862320000003,153600,794.39,550,75,279,100.2596992969513,0.7678340077400208,740,0.0003,0.035986328125,0.0058000376,-2.3112409338355064,-0.001807225981974625,0.6680662333965302,30.17868423461914,0.2
-9.115695429999999,155648,794.24,549,76,283,62.470303604006766,0.7645784616470337,750,0.0003,0.055322265625,0.0052756257,-2.30464326441288,-0.0038484819320729,0.8409840911626816,14.359503746032715,0.2
-9.579065219999997,157696,792.88,549,77,287,100.72580470591784,0.7605186104774475,760,0.0003,0.05830078125,0.006148197,-2.29349399805069,-0.0010376690432167379,0.712337076663971,84.00310516357422,0.2
-9.896820499999999,159744,789.05,547,78,291,119.49263442158698,0.7603497505187988,770,0.0003,0.0583984375,0.0066560446,-2.290762223303318,-0.004196554856025614,0.7788015305995941,17.315956115722656,0.2
-6.91791567,161792,782.35,547,79,295,55.412038176879285,0.762234091758728,780,0.0003,0.06826171875,0.008546768,-2.2918834537267685,-0.005070728185091866,0.8352018743753433,4.228023052215576,0.2
-11.958133769999995,163840,773.56,546,80,299,166.25229967534543,0.7569276690483093,790,0.0003,0.04521484375,0.00688006,-2.2855966329574584,-0.002383113723772112,0.6898691058158875,75.9009017944336,0.2
-11.948069839999995,165888,761.18,547,81,303,125.08819439560175,0.7559636235237122,800,0.0003,0.074755859375,0.006460828,-2.279685893654823,-0.004751831063913414,0.7487682104110718,4.649052619934082,0.2
-14.669368779999996,167936,753.98,547,82,306,138.63456141501666,0.7611156105995178,810,0.0003,0.038525390625,0.005183097,-2.2844440318644046,-0.006619210141798249,0.7858132272958755,47.562828063964844,0.2
-11.236344349999998,169984,734.97,547,83,310,81.04123173095286,0.7576470375061035,820,0.0003,0.05146484375,0.0058035254,-2.2895823366940022,-0.0024218444843427276,0.795584425330162,8.089600563049316,0.2
-12.210749099999994,172032,724.63,547,84,314,189.4696971565485,0.7506026029586792,830,0.0003,0.055078125,0.0061995015,-2.2725387535989285,-0.007954689488542499,0.7058256566524506,49.17261505126953,0.2
-12.596758909999998,174080,721.38,546,85,318,126.53164939880371,0.7471896409988403,840,0.0003,0.084619140625,0.01083372,-2.259068388491869,-0.0034029335452942177,0.7441624999046326,19.994186401367188,0.2
-12.810791249999998,176128,711.39,548,86,321,60.76748663634062,0.7436561584472656,850,0.0003,0.0828125,0.00709719,-2.247344359755516,-0.00474801039454178,0.8410036265850067,57.99681854248047,0.2
-11.422564599999996,178176,716.05,546,87,326,210.4492001235485,0.7381333112716675,860,0.0003,0.051123046875,0.0056871106,-2.239196104556322,-0.0012829160375986248,0.589807778596878,339.44854736328125,0.2
-12.08933991,180224,702.19,546,88,330,22.279350710660218,0.7329257130622864,870,0.0003,0.066455078125,0.006590591,-2.2207583293318747,-0.0011433962048613467,0.8945527970790863,2.7039010524749756,0.2
-11.94907196,182272,682.95,547,89,332,130.34056245237588,0.7274830341339111,880,0.0003,0.059521484375,0.0071754344,-2.2087079279124735,-0.0021121029003552394,0.6446366310119629,47.818153381347656,0.2
-8.911345669999998,184320,681.77,547,90,336,222.4630816459656,0.7208863496780396,890,0.0003,0.058349609375,0.0032275768,-2.1939361840486526,-0.004017864906927571,0.612395167350769,141.1325225830078,0.2
-10.687189190000002,186368,673.54,546,91,340,80.3578531615436,0.7146769165992737,900,0.0003,0.07822265625,0.008939385,-2.1732518814504145,-0.002097396883618785,0.5371833741664886,7.00049352645874,0.2
-9.503785460000003,188416,673.66,545,92,345,83.18863141909242,0.7100002765655518,910,0.0003,0.063134765625,0.0048087537,-2.160133534669876,-0.0022309887332085054,0.6408612728118896,17.276460647583008,0.2
-8.42931604,190464,675.25,545,93,349,85.18381755128503,0.7033079862594604,920,0.0003,0.063427734375,0.0070484593,-2.143415563553572,-0.0015098006017069566,0.6325588226318359,37.28929901123047,0.2
-7.680695429999999,192512,677.19,545,94,353,23.962108945101498,0.7080588340759277,930,0.0003,0.117529296875,0.009179078,-2.142475365847349,-0.0039034940156852825,0.8349022567272186,1.8553218841552734,0.2
-12.105360820000001,194560,667.14,546,95,356,70.16438535451888,0.7017745971679688,940,0.0003,0.073828125,0.0061927442,-2.1371254347264768,-0.0043308996697305705,0.6548786759376526,6.1690993309021,0.2
-11.86422501,196608,656.58,547,96,359,128.86425766646863,0.7027890086174011,950,0.0003,0.029638671875,0.0039949403,-2.1293167367577555,-0.0026302471982489807,0.6051244139671326,193.91983032226562,0.2
-13.518994799999998,198656,662.25,547,97,362,191.70058436095715,0.7030848860740662,960,0.0003,0.052685546875,0.0048599467,-2.1316475927829743,-0.004160487893386744,0.5075021088123322,95.21701049804688,0.2
-9.523190609999999,200704,663.34,547,98,366,27.851645149104296,0.6934795379638672,970,0.0003,0.07529296875,0.004980264,-2.1183368556201456,0.0008631741802673787,0.8676615953445435,4.01273250579834,0.2
-12.72375488,202752,659.07,547,99,370,81.01386642381549,0.6857647895812988,980,0.0003,0.083349609375,0.006202811,-2.092984613031149,-0.0009277907061914448,0.6678753793239594,3.6567413806915283,0.2
-13.046789770000002,204800,661.96,546,100,374,148.8336897097528,0.6815652251243591,990,0.0003,0.04912109375,0.003963543,-2.0752346590161324,-0.0012459780286008027,0.6490862369537354,52.40224838256836,0.2
-13.916646519999999,206848,668.05,545,101,379,71.24678362086415,0.6815017461776733,1000,0.0003,0.050732421875,0.0040766895,-2.0691209279000757,-0.001234728986310074,0.8030654191970825,3.489501476287842,0.2
-12.715813639999997,208896,675.21,545,102,382,158.34205682724715,0.6817941069602966,1010,0.0003,0.096728515625,0.009631544,-2.070454026013613,-0.0033618040226429,0.6971753835678101,6.950673580169678,0.2
-12.687530409999997,210944,680.39,542,103,388,84.33062518835068,0.6847891211509705,1020,0.0003,0.066552734375,0.004371655,-2.075681123137474,-0.001383235867251642,0.7629916667938232,7.826319694519043,0.2
-14.199220089999999,212992,666.3,544,104,391,34.5991031665355,0.6800270080566406,1030,0.0003,0.101318359375,0.008878302,-2.071183168888092,-0.004390571708790958,0.8632441461086273,3.251715660095215,0.2
-13.264522520000003,215040,666.3,542,105,396,146.43818307518958,0.6740726828575134,1040,0.0003,0.048681640625,0.0057338523,-2.0578822538256647,-0.0038420068376581185,0.6440578997135162,36.61273193359375,0.2
-11.317451569999998,217088,670.34,541,106,401,28.1242820892483,0.6749900579452515,1050,0.0003,0.096435546875,0.010496829,-2.0503228016197683,-0.004086510174965951,0.8874635398387909,5.454530239105225,0.2
-9.553207509999998,219136,671.95,539,107,406,29.990280686318876,0.6824601292610168,1060,0.0003,0.088232421875,0.0076681515,-2.070621361583471,-0.0006011536563164555,0.895109198987484,0.753465473651886,0.2
-9.21949956,221184,668.35,538,108,410,109.14387944564223,0.6784229278564453,1070,0.0003,0.030126953125,0.0037738471,-2.066711727529764,-0.0033733170574123507,0.7203812003135681,42.297637939453125,0.2
-7.86654622,223232,664.14,539,109,414,101.25016146302224,0.6768292188644409,1080,0.0003,0.055322265625,0.0040273643,-2.057896050065756,-0.0027982346880889965,0.7183865606784821,2.896942377090454,0.2
-8.605176010000001,225280,662.03,539,110,417,126.90502809882165,0.6753106117248535,1090,0.0003,0.0365234375,0.004069911,-2.0541186347603797,-0.003250355888303602,0.5482257604598999,17.63958168029785,0.2
-8.40885824,227328,668.0,540,111,420,60.23881866633892,0.6743773818016052,1100,0.0003,0.061962890625,0.0068117706,-2.0478981867432595,-0.0028728680095809977,0.8114422261714935,29.66097640991211,0.2
-7.806955860000004,229376,664.06,540,112,424,133.95236552506685,0.6704816222190857,1110,0.0003,0.0935546875,0.008256205,-2.0415639795362948,-0.004099934515397763,0.679104208946228,10.598039627075195,0.2
-4.912681220000001,231424,678.89,540,113,428,104.8858450703323,0.669480562210083,1120,0.0003,0.0658203125,0.008379976,-2.0330795899033545,-0.001967913090629736,0.7478938698768616,45.514949798583984,0.2
-2.1297308400000023,233472,686.28,540,114,432,51.93064000606537,0.6645203232765198,1130,0.0003,0.07412109375,0.007185493,-2.026612436771393,-0.00017497943335911259,0.7737084925174713,1.0417613983154297,0.2
-2.716285230000001,235520,686.75,540,115,435,75.2641444414854,0.6591818928718567,1140,0.0003,0.067431640625,0.009227661,-2.0084272138774395,-0.0036644101739511823,0.6806536614894867,7.158558368682861,0.2
-2.7210098900000004,237568,689.05,538,116,440,47.646737503260375,0.6646959185600281,1150,0.0003,0.0896484375,0.008039186,-2.0087018527090548,-0.004884835706980084,0.8176212459802628,3.4823801517486572,0.2
-2.70971546,239616,702.61,538,117,444,77.6955094948411,0.669174313545227,1160,0.0003,0.0412109375,0.0059877187,-2.0231636494398115,-0.006474604640243342,0.8251996338367462,57.54312515258789,0.2
-1.6402796600000007,241664,710.4,539,118,447,34.08729761205613,0.6579899191856384,1170,0.0003,0.1068359375,0.0077863783,-2.014529822766781,-0.003100690220890101,0.9200774803757668,0.9734355807304382,0.2
-0.14245191000000046,243712,720.74,538,119,452,34.48365347450599,0.6552373170852661,1180,0.0003,0.1439453125,0.0057287384,-1.9903727177530528,-0.0005142697809787933,0.9076644480228424,0.684175431728363,0.2
-1.5845523499999998,245760,720.64,537,120,457,46.61749481670559,0.6516838073730469,1190,0.0003,0.104931640625,0.009026526,-1.979726643115282,-0.0041942611715057865,0.8459430038928986,0.9805420637130737,0.2
-3.422945020000004,247808,719.15,537,121,461,57.98840136043727,0.6483590602874756,1200,0.0003,0.06748046875,0.0062289024,-1.970651001110673,-0.0034204119132482448,0.8709062188863754,0.6812143921852112,0.2
-4.586488400000002,249856,712.76,537,122,464,88.39271020293236,0.6464564800262451,1210,0.0003,0.05634765625,0.0048891,-1.9640740495175124,-0.0018417295555991585,0.7922776937484741,2.5032646656036377,0.2
-3.5701977600000028,251904,710.05,537,123,468,164.40460293889046,0.6427470445632935,1220,0.0003,0.063330078125,0.006361895,-1.9545927371829748,-0.005731608322093962,0.6373863220214844,60.57771682739258,0.2
42.280936999999994,2048,920.0,542,1,3,121.12881328761577,0.6415623426437378,1230,0.0003,0.047802734375,0.0043209665,-1.946502086147666,-0.002118829416576773,0.6707360446453094,33.62356948852539,0.2
-35.0024885,4096,959.0,529,2,7,85.58163443133235,0.6401803493499756,1240,0.0003,0.0888671875,0.007175904,-1.9421335268765687,-0.004557354502321686,0.7103313207626343,5.20529317855835,0.2
-49.22488814285714,6144,826.8571428571429,556,3,11,70.88998836278915,0.6385037899017334,1250,0.0003,0.050830078125,0.005448045,-1.9364596031606198,-0.0005118490262248088,0.6704894006252289,11.548417091369629,0.2
-58.13949388888889,8192,865.3333333333334,558,4,14,146.7201976940036,0.6384069919586182,1260,0.0003,0.068798828125,0.0054040123,-1.932865259051323,-0.0007170510260039009,0.6123136281967163,55.313228607177734,0.2
-54.53152572727272,10240,853.2727272727273,552,5,18,36.950024069845675,0.6505217552185059,1270,0.0003,0.0671875,0.008130393,-1.9550764583051206,-0.0007492156713851727,0.8405984789133072,2.9365334510803223,0.2
-46.292515357142854,12288,834.7857142857143,560,6,21,58.14281312413514,0.6481463313102722,1280,0.0003,0.0875,0.008831283,-1.966513581201434,-0.0021083569125039505,0.7540862858295441,5.803910732269287,0.2
-46.72165282352941,14336,829.4705882352941,548,7,26,93.32819032892584,0.6466443538665771,1290,0.0003,0.06650390625,0.013650261,-1.9608631633222102,-0.0020939623449521606,0.7213992178440094,79.9005126953125,0.2
-49.3419422631579,16384,825.578947368421,554,8,29,77.3585039421916,0.6459789276123047,1300,0.0003,0.096142578125,0.007519412,-1.9583938479423524,-0.0033054198163881667,0.6997240483760834,13.534270286560059,0.2
-56.79883454545454,18432,815.0,544,9,33,70.97611268237233,0.6423430442810059,1310,0.0003,0.057421875,0.007461802,-1.9535748392343522,-0.007855116034625098,0.7217897474765778,15.138103485107422,0.2
-56.383284759999995,20480,803.04,563,10,36,109.68078923821449,0.6446279287338257,1320,0.0003,0.065966796875,0.006735364,-1.947714378684759,-0.001966766398254549,0.5885408818721771,5.769957065582275,0.2
-61.06578699999999,22528,807.8518518518518,562,11,40,128.91937845647334,0.6411099433898926,1330,0.0003,0.076123046875,0.008005998,-1.9473851546645164,-0.0014184323721565307,0.5576770901679993,244.56736755371094,0.2
-64.21349546666666,24576,807.0333333333333,559,12,43,56.148138244450095,0.6358615159988403,1340,0.0003,0.06494140625,0.006495758,-1.9364200245589018,-0.0011532867145433556,0.7598307281732559,211.24114990234375,0.2
-69.65271509375,26624,818.0625,543,13,48,79.166141230613,0.6307348608970642,1350,0.0003,0.083642578125,0.0131125245,-1.9198873966932297,-0.0008650865958770737,0.7705786973237991,58.00569152832031,0.2
-71.77294400000001,28672,816.8235294117648,535,14,53,64.08994732052088,0.6299065351486206,1360,0.0003,0.07900390625,0.0076198033,-1.910158908739686,-5.0725576147669924e-05,0.7755405604839325,25.14631462097168,0.2
