rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/n_updates,train/clip_fraction,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range
-267.63838443,419.48,26,866,61,53248,1480,0.058447265625,-0.666139193251729,0.8868475407361984,0.0003,17.548078536987305,128.53975906670092,0.0060220556,-0.0017613860531128013,0.2
-266.32221804,411.57,27,871,63,55296,1490,0.025048828125,-0.680252263136208,0.8189738839864731,0.0003,398.9399719238281,243.5104300916195,0.0014179231,-0.0011780096032453003,0.2
-263.37167473,400.19,28,877,65,57344,1500,0.036572265625,-0.756041712872684,0.8285662680864334,0.0003,41.604976654052734,191.92867700904608,0.004171747,-0.0018260423174069728,0.2
-252.61855250999997,396.93,29,880,67,59392,1510,0.023779296875,-0.7443843932822347,0.7962230890989304,0.0003,26.803403854370117,164.12411244511605,0.0021332125,-0.0008516634436091409,0.2
-248.79671065000002,388.47,30,886,69,61440,1520,0.099365234375,-0.7086207013577223,0.9163370206952095,0.0003,12.554884910583496,130.63438267111778,0.0054593985,-0.0031663502915762363,0.2
-248.08897012,388.03,31,885,71,63488,1530,0.05849609375,-0.7044541504234075,0.7962106168270111,0.0003,124.30696105957031,267.99361699223516,0.005051921,-0.0018444633897161111,0.2
-247.42565232,386.84,32,883,74,65536,1540,0.094677734375,-0.6574824972078204,0.8894590735435486,0.0003,15.613409042358398,95.30825906544923,0.006445251,-0.002131973703035328,0.2
-238.76535318000003,384.12,33,883,76,67584,1550,0.125048828125,-0.5966771273873747,0.8551264554262161,0.0003,67.30745697021484,128.94995805919172,0.038454223,-0.0028626600782445167,0.2
-232.51338597999998,378.86,34,888,78,69632,1560,0.053515625,-0.5966101165860891,0.7925880551338196,0.0003,22.725868225097656,218.75502260923386,0.011835417,-0.005421382508939132,0.2
-225.78440063000002,370.02,35,893,80,71680,1570,0.02548828125,-0.6800887834280729,0.8168045729398727,0.0003,109.09201049804688,232.64533882141114,0.0057447543,-0.0019528008844645229,0.2
-219.2680797,362.01,36,896,82,73728,1580,0.01142578125,-0.6315924225375056,0.6666083931922913,0.0003,140.35693359375,431.9652617931366,0.002603852,-0.0009830786497332157,0.2
-217.38188503,363.2,37,893,84,75776,1590,0.047998046875,-0.6550856867805124,0.8162729293107986,0.0003,110.0438232421875,217.30172357559204,0.005453475,-0.0021682931888790335,0.2
-210.03888222,366.46,38,894,87,77824,1600,0.034033203125,-0.4853443826548755,0.7774815857410431,0.0003,45.43694305419922,228.33390214145183,0.0036439009,-0.0027940407693677117,0.2
-206.67135081,362.6,39,895,89,79872,1610,0.059326171875,-0.6295393883250654,0.8370080441236496,0.0003,12.36339282989502,116.47746056616306,0.006549092,-0.002217619957809802,0.2
-204.77146332,356.66,40,897,91,81920,1620,0.059765625,-0.636497433949262,0.64907106757164,0.0003,26.165210723876953,278.2941350400448,0.0057855835,-0.00433391120750457,0.2
-197.58143574,351.73,41,900,93,83968,1630,0.109619140625,-0.649394946359098,0.7822937369346619,0.0003,368.9759216308594,172.4401463188231,0.008812232,0.00012492824789660516,0.2
-198.62288640999995,338.86,42,903,95,86016,1640,0.03857421875,-0.5690914390608668,0.7870419025421143,0.0003,100.35346984863281,243.44307309389114,0.0051430115,-0.0027085937123047187,0.2
-188.28098006,335.35,43,907,97,88064,1650,0.00712890625,-0.6704463699832559,0.6858610212802887,0.0003,110.66128540039062,356.0306304216385,0.0011033942,-0.0007679239774006419,0.2
-175.92900831,333.43,44,910,98,90112,1660,0.055126953125,-0.6154560246504843,0.8340936154127121,0.0003,42.62549591064453,207.78050556182862,0.00914049,-0.001455452614754904,0.2
-176.35824541999997,323.3,45,913,100,92160,1670,0.0548828125,-0.6289258859120309,0.8017823994159698,0.0003,48.65449142456055,241.39262270331383,0.0048536495,-0.0016100435888802167,0.2
-170.35765458999998,329.81,46,915,102,94208,1680,0.03369140625,-0.6533774854615331,0.7184300422668457,0.0003,82.2730484008789,327.1399892389774,0.0052590203,-0.0019344262589584104,0.2
-172.43403875999996,325.58,47,916,105,96256,1690,0.077978515625,-0.6472254768013954,0.8051965236663818,0.0003,20.9325008392334,124.43290023505688,0.00895673,-0.004314047680236399,0.2
-168.50436976,324.13,48,916,107,98304,1700,0.038037109375,-0.5939288188703358,0.81736259162426,0.0003,337.57763671875,173.9042593985796,0.004438818,-0.0018587803067930508,0.2
-169.89739781000003,330.38,49,915,109,100352,1710,0.06728515625,-0.6305537117645145,0.8522391468286514,0.0003,250.77394104003906,158.72347135841846,0.0041847583,-0.002039155345846666,0.2
-215.37536599999999,1000.0,1,708,2,2048,1720,0.149462890625,-0.6084483964368701,0.8193394690752029,0.0003,34.678157806396484,85.47803008258343,0.011083499,-0.00500751418476284,0.2
-125.722415,1000.0,2,494,8,4096,1730,0.20615234375,-0.8486315624788403,0.2544209957122803,0.0003,10.121496200561523,248.006653290987,0.041965157,0.0038576987717533484,0.2
-116.08228066666668,930.8333333333334,3,534,11,6144,1740,0.116650390625,-0.8478535782545805,0.5035046935081482,0.0003,18.090227127075195,147.97022953033448,0.011640032,0.0007626232276379596,0.2
-43.92856611111112,865.7777777777778,4,584,14,8192,1750,0.1712890625,-0.8904548516497016,0.17598623037338257,0.0003,76.01524353027344,403.9154714226723,0.013282035,-0.00299502077177749,0.2
-44.0496000909091,890.1818181818181,5,542,18,10240,1760,0.0798828125,-0.7005074130371213,0.5205580592155457,0.0003,1637.791259765625,292.2663812577724,0.008384666,0.001546538709953893,0.2
-30.174246769230777,907.0769230769231,6,509,24,12288,1770,0.13037109375,-0.8610276548191905,0.8045875281095505,0.0003,3.674360990524292,23.45168581753969,0.008367762,-0.0014582413248717784,0.2
-74.3392202,901.9333333333333,7,526,27,14336,1780,0.11962890625,-0.8626948140561581,0.8666374236345291,0.0003,4.6701507568359375,32.68345210701227,0.009340659,0.0003975909683504142,0.2
-78.05941227777778,890.3333333333334,8,543,30,16384,1790,0.09716796875,-0.9168393947184086,0.4195512533187866,0.0003,146.59130859375,282.6428561091423,0.00986805,-0.003087080929253716,0.2
-41.61790470000001,901.3,9,521,35,18432,1800,0.1240234375,-0.8967836685478687,0.4918241500854492,0.0003,21.129972457885742,335.8897442340851,0.005619223,-0.0001624439304578118,0.2
-44.94967186363637,910.2727272727273,10,531,38,20480,1810,0.129736328125,-0.8073197290301323,0.9284926578402519,0.0003,4.9939284324646,35.863868083059785,0.012082042,-0.004766153747914359,0.2
-53.436176249999995,917.75,11,528,42,22528,1820,0.118701171875,-0.9109457701444625,0.5826240479946136,0.0003,6.874382972717285,268.33127346634865,0.017046317,-0.0054265832834062165,0.2
-55.58325707692307,916.7692307692307,12,537,45,24576,1830,0.205517578125,-0.9780196586623788,0.6180532872676849,0.0003,5.133707523345947,137.7781340971589,0.0107583525,-0.008669982284482102,0.2
-49.27425489655172,911.2758620689655,13,544,48,26624,1840,0.158154296875,-0.9145694265142084,0.830718144774437,0.0003,19.862138748168945,104.58074561357498,0.009700129,-0.0013890770598663949,0.2
-50.54039716129032,904.4193548387096,14,546,52,28672,1850,0.119384765625,-0.9259381536394358,0.8341277539730072,0.0003,3.6509242057800293,66.48915313631296,0.009160837,-0.003111668830388226,0.2
-53.78443172727272,906.1212121212121,15,546,56,30720,1860,0.219775390625,-0.9723132997751236,0.7132706344127655,0.0003,3.775249481201172,72.27610785812139,0.016580194,-0.009407080204982776,0.2
-39.07890685714285,911.4857142857143,16,539,60,32768,1870,0.159130859375,-0.955748969502747,0.7489558458328247,0.0003,12.084822654724121,111.62929634228348,0.013132822,-0.0076383534862543455,0.2
-46.838881789473675,895.0263157894736,17,544,63,34816,1880,0.1046875,-0.8650148058310151,0.9369266182184219,0.0003,1.7445765733718872,26.392869315296412,0.010889571,-0.005081869395507965,0.2
-46.54474019512194,894.8780487804878,18,551,66,36864,1890,0.168115234375,-0.9277225552126765,0.7763807475566864,0.0003,26.960542678833008,61.19292116388679,0.016353482,-0.002834996662568301,0.2
-52.28351579069766,889.9069767441861,19,556,69,38912,1900,0.074658203125,-0.8786126710474491,0.906361848115921,0.0003,4.046053886413574,63.64764057695866,0.0047621154,-0.00040169963394873773,0.2
-54.12345160869564,882.0,20,566,72,40960,1910,0.132861328125,-0.929210203140974,0.9197856113314629,0.0003,2.3203883171081543,60.5003554455936,0.00994437,-0.003755881611141376,0.2
-56.3182034,857.74,21,574,74,43008,1920,0.1552734375,-0.9305076837539673,0.8656318634748459,0.0003,7.555996417999268,47.31605878397822,0.01231014,-0.0035741272182349348,0.2
-52.72716511538462,863.2115384615385,22,570,78,45056,1930,0.098095703125,-0.9173722108826041,0.8839003369212151,0.0003,4.544575214385986,62.64873750954867,0.0072975717,-0.0025019566375704015,0.2
-55.26305418181819,856.4363636363636,23,572,82,47104,1940,0.13837890625,-0.8611318785697222,0.9791992474347353,0.0003,1.3137261867523193,4.609557088837027,0.009142155,-0.010203679230471607,0.2
-53.62881725862068,846.948275862069,24,579,84,49152,1950,0.0927734375,-0.8802585819736123,0.9389408864080906,0.0003,18.90298843383789,31.9096631847322,0.004047743,-7.980537920957432e-05,0.2
-47.663805433333316,845.5333333333333,25,584,87,51200,1960,0.078759765625,-0.8331268019974232,0.9549457654356956,0.0003,21.078275680541992,53.599825743585825,0.003310828,-0.004024156632294762,0.2
-54.07336746875,830.75,26,589,90,53248,1970,0.07607421875,-0.809917569719255,0.9585181623697281,0.0003,15.064606666564941,38.21527283638716,0.0064956862,-0.0016110999276861548,0.2
-44.61729532835821,823.2537313432836,27,592,93,55296,1980,0.068212890625,-0.8800011130049825,0.937840186059475,0.0003,6.471879005432129,39.605590391159055,0.008595355,-0.0014898593850375618,0.2
-43.74055034782609,828.3768115942029,28,589,97,57344,1990,0.029638671875,-0.7172967124730348,0.4820842146873474,0.0003,12.592771530151367,87.60095440298319,0.003928392,-0.0022523458737850888,0.2
-42.53003836619718,833.2112676056338,29,580,102,59392,2000,0.1265625,-0.8477551613003016,0.9559039250016212,0.0003,1.4748097658157349,7.076656324416399,0.0095631,-0.007663132491870783,0.2
-42.42069981081081,827.8513513513514,30,584,105,61440,2010,0.0703125,-0.827214446850121,0.9610892049968243,0.0003,1.2490617036819458,7.1217211164534096,0.0066384757,-0.0033865058081573806,0.2
-38.97857746052631,832.3815789473684,31,586,108,63488,2020,0.04814453125,-0.7144440380856395,0.9394161403179169,0.0003,8.7233304977417,35.28054053783417,0.006949622,-0.0017645563595579006,0.2
-37.92898291025641,836.6794871794872,32,581,112,65536,2030,0.07421875,-0.8354022677987814,0.967657309025526,0.0003,0.7270033955574036,11.250371583551168,0.00815649,-0.0006928573828190565,0.2
-38.06866751851852,833.9382716049382,33,577,117,67584,2040,0.0689453125,-0.8116468071937561,0.9190487042069435,0.0003,0.7145887017250061,8.257944727130234,0.007943107,-0.002111185240210034,0.2
-34.16330575903614,828.843373493976,34,578,120,69632,2050,0.058544921875,-0.8025752648711204,0.6595693528652191,0.0003,3.362077474594116,74.89478014931083,0.007715142,-0.003642740317445714,0.2
-33.82211391764706,832.8705882352941,35,580,123,71680,2060,0.034326171875,-0.7415604569017887,0.31183481216430664,0.0003,31.944154739379883,77.85331935286521,0.0036791058,-0.0009310195113357622,0.2
-33.26185855172414,836.7126436781609,36,582,126,73728,2070,0.0904296875,-0.7453618695959449,0.915850855410099,0.0003,1.5413780212402344,30.04167049191892,0.007090588,-0.004461230963352136,0.2
-33.17076584444444,835.4888888888889,37,584,129,75776,2080,0.068310546875,-0.7577970506623387,0.9658273942768574,0.0003,0.9766548871994019,15.322912652418017,0.005705723,-0.0015449053324118722,0.2
-32.533846580645154,834.6129032258065,38,578,134,77824,2090,0.05888671875,-0.739067573286593,0.6897109746932983,0.0003,15.781737327575684,92.47071926109493,0.0045384346,0.0004757691334816627,0.2
-34.2259822,838.0947368421052,39,578,138,79872,2100,0.031591796875,-0.7979304030537605,0.38840019702911377,0.0003,0.5907012224197388,104.08510530330241,0.0030367645,-0.000743280570168281,0.2
-30.451834765306128,828.1938775510204,40,579,141,81920,2110,0.110400390625,-0.864662254974246,0.9227476492524147,0.0003,1.3760982751846313,24.46592654660344,0.008000606,-0.00400104235886829,0.2
-25.747018710000003,825.56,41,575,145,83968,2120,0.032470703125,-0.7445264184847474,0.6412299871444702,0.0003,5.809506893157959,154.50073565393686,0.0049997633,-0.001597935707832221,0.2
-23.714786329999995,818.37,42,575,149,86016,2130,0.104248046875,-0.8371633976697922,0.758448451757431,0.0003,6.482702732086182,75.45487442612648,0.0078924205,-0.0016345312578778248,0.2
-20.6316914,812.65,43,577,152,88064,2140,0.066796875,-0.7260383948683738,0.6720437109470367,0.0003,61.28919219970703,93.86229123473167,0.016032461,-0.007408910978847416,0.2
-24.823775929999993,819.41,44,575,156,90112,2150,0.042822265625,-0.7724141456186772,0.7758623510599136,0.0003,10.7501802444458,124.1912293702364,0.004411331,-0.000516353250714019,0.2
-20.526242509999996,809.63,45,576,159,92160,2160,0.08310546875,-0.8343604370951653,0.5770380795001984,0.0003,1.3040448427200317,26.795950147882102,0.007173944,0.00030150345992296934,0.2
-13.718430939999998,805.58,46,574,164,94208,2170,0.039892578125,-0.6718515558168292,0.6387730538845062,0.0003,10.71252155303955,69.4982654556632,0.0040338337,-0.002710371087596286,0.2
-11.714882869999997,809.6,47,571,168,96256,2180,0.0318359375,-0.7657687259837985,0.28208673000335693,0.0003,51.3557243347168,74.52435821332037,0.004305468,-0.000913338399186614,0.2
-19.616616889999996,797.69,48,574,171,98304,2190,0.051513671875,-0.7830051012337208,0.7625581473112106,0.0003,1.7240501642227173,33.736077728495005,0.0057289302,-0.0006634398043388501,0.2
-17.553000649999998,797.69,49,570,175,100352,2200,0.042041015625,-0.7397257411852479,0.6534219682216644,0.0003,104.66854858398438,133.18159331530333,0.0037571196,-0.001741493693953089,0.2
